,Xe,Ye,labels
831,-73.7985521,40.5968739,0
832,-73.9973406,40.736669,1
833,-73.9492194,40.7306798,1
834,-73.961111,40.7690642,2
835,-73.8259799,40.8304159,2
836,-74.006299,40.7225499,1
837,-73.8541865,40.8406104,2
838,-74.0301651,40.613927,1
839,-73.8336777,40.7563194,0
840,-73.947563,40.6714882,1
841,-73.9059495,40.6345745,1
842,-73.745779,40.7515615,0
843,-73.9679705,40.5886305,1
844,-73.8960143,40.7352388,2
845,-73.7794791,40.6783648,0
846,-74.1634803,40.6043013,1
847,-74.0161184,40.6153846,1
848,-73.8844598,40.8541515,2
849,-73.9373966,40.6797311,1
850,-73.7409479,40.693573,0
851,-73.7696774,40.6843183,0
852,-73.9585673,40.7840825,2
853,-73.7625573,40.7235211,0
854,-74.0004366,40.7287944,1
855,-73.9620635,40.7637343,2
856,-73.8371988,40.5798131,0
857,-73.9493455,40.588514,1
858,-73.9493455,40.588514,1
859,-73.8372343,40.8355732,2
860,-74.0123418,40.7027569,1
861,-73.9575609,40.7145001,1
862,-73.8145209,40.6932155,0
863,-73.8974019,40.8674755,2
864,-73.9581819,40.8055956,2
865,-73.9472651,40.7564741,2
866,-73.8213777,40.6979776,0
867,-73.9014132,40.8468635,2
868,-74.0257501,40.6160581,1
869,-73.8119513,40.7501926,0
870,-73.7763624,40.6799371,0
871,-73.9781153,40.7572855,2
872,-74.0050023,40.6537577,1
873,-73.9367775,40.7547506,2
874,-73.8218786,40.5820493,0
875,-74.005687,40.7375527,1
876,-73.9630861,40.7750017,2
877,-74.1501612,40.5507682,1
878,-73.950066,40.6554241,1
879,-74.004927,40.7570213,1
880,-73.9002599,40.8542925,2
881,-73.8104838,40.7369935,0
882,-73.9656962,40.7545048,2
883,-73.9573157,40.8043547,2
884,-73.9109852,40.8623405,2
885,-73.9499552,40.8271027,2
886,-73.9100022,40.6483539,1
887,-73.8066524,40.7255524,0
888,-73.9050073,40.9041401,2
889,-73.8832776,40.8253967,2
890,-73.9355882,40.6856945,1
891,-74.0169076,40.6454454,1
892,-74.0031391,40.731465,1
893,-73.8317847,40.6997773,0
894,-73.7369176,40.7224663,0
895,-73.9404222,40.711218,1
896,-74.0041359,40.630364,1
897,-73.8748947,40.7466689,0
898,-73.9249432,40.8275118,2
899,-73.7657123,40.6747584,0
900,-73.9228316,40.6355423,1
901,-73.973516,40.6228375,1
902,-73.912698,40.8409303,2
903,-73.9646376,40.5933231,1
904,-73.987123,40.7659905,2
905,-73.8851276,40.7646768,2
906,-73.8964854,40.6294172,1
907,-73.8633139,40.6919608,0
908,-73.8735808,40.718251,0
909,-73.7311294,40.652192,0
910,-73.9742872,40.6219978,1
911,-73.8847479,40.8422672,2
912,-73.778912,40.6895707,0
913,-73.9000977,40.8492091,2
914,-73.9168934,40.8413479,2
915,-73.8720851,40.7607683,2
916,-73.9027759,40.8517942,2
917,-74.0026387,40.7601586,2
918,-73.8968533,40.6757357,0
919,-73.8534882,40.8376755,2
920,-73.8897118,40.8194332,2
921,-74.0650758,40.6012042,1
922,-73.946221,40.8246527,2
923,-74.0117129,40.6127337,1
924,-73.9010217,40.8476674,2
925,-73.9337142,40.8442462,2
926,-73.9618989,40.6981895,1
927,-73.9967485,40.5956424,1
928,-73.9967485,40.5956424,1
929,-73.9510061,40.5972624,1
930,-73.8666198,40.7104013,0
931,-73.9771875,40.747009,1
932,-73.8127193,40.6914065,0
933,-73.9482713,40.8039585,2
934,-73.87537,40.7086929,0
935,-73.7512138,40.7073058,0
936,-73.9530344,40.7801253,2
937,-73.7629282,40.7612459,0
938,-73.9394113,40.6368038,1
939,-74.0166846,40.7047985,1
940,-73.9787843,40.7534814,2
941,-73.9760491,40.7514416,2
942,-74.144024,40.6249901,1
943,-73.9769721,40.7543484,2
944,-73.9006117,40.8221083,2
945,-73.7735714,40.7151196,0
946,-73.9282265,40.7382057,2
947,-73.8238709,40.6797808,0
948,-74.0106725,40.7291123,1
949,-73.9443222,40.7880564,2
950,-73.9607887,40.5930144,1
951,-74.0126478,40.6428659,1
952,-73.9092872,40.82699,2
953,-73.9419319,40.7007255,1
954,-73.8864996,40.8746866,2
955,-73.8274658,40.6517812,0
956,-73.8390591,40.6862395,0
957,-73.9846394,40.5935526,1
958,-73.8784859,40.8810763,2
959,-73.9903644,40.7192038,1
960,-73.9628143,40.6605095,1
961,-73.876684,40.8737927,2
962,-73.9771034,40.6767074,1
963,-73.7930302,40.7577549,0
964,-73.8441897,40.6894744,0
965,-73.7291011,40.6910809,0
966,-73.9346697,40.8429567,2
967,-73.9480158,40.6362673,1
968,-73.9340839,40.6498688,1
969,-74.0114127,40.6475898,1
970,-73.9083816,40.6738269,1
971,-74.0084977,40.6503924,1
972,-73.8417489,40.7121127,0
973,-73.8509146,40.7104699,0
974,-73.7477788,40.7114374,0
975,-73.9418016,40.8128153,2
976,-74.0082406,40.6402038,1
977,-73.904896,40.6380842,1
978,-73.9889359,40.6101152,1
979,-73.746549,40.6525646,0
980,-73.7729155,40.7593996,0
981,-73.8791708,40.8285818,2
982,-73.9749359,40.7460781,1
983,-74.0086142,40.7432122,1
984,-73.8643966,40.6862063,0
985,-73.9306135,40.6741471,1
986,-74.1691863,40.6205477,1
987,-73.8200424,40.6916433,0
988,-73.9573747,40.5824979,1
989,-73.9867215,40.7159536,1
990,-73.8906231,40.6914356,0
991,-73.8538326,40.7549579,0
992,-73.9306058,40.6538055,1
993,-73.9116661,40.8069664,2
994,-73.9394238,40.6547986,1
995,-73.8862985,40.7554611,2
996,-73.8351173,40.6850839,0
997,-73.9410619,40.7220903,1
998,-73.9366568,40.6691002,1
999,-73.9163325,40.6551328,1
1000,-73.9874997,40.6440461,1
1001,-73.7832568,40.752887,0
1002,-73.9174077,40.8521459,2
1003,-73.9910238,40.6714586,1
1004,-73.9927942,40.7339213,1
1005,-73.8282324,40.6829686,0
1006,-73.928607,40.6256044,1
1007,-73.9786065,40.7450578,1
1008,-73.9276931,40.6910998,1
1009,-73.9308839,40.8481201,2
1010,-73.9478547,40.7041126,1
1011,-73.8722188,40.7569423,2
1012,-74.1610298,40.5558232,1
1013,-73.9164642,40.6766464,1
1014,-73.8554386,40.7034875,0
1015,-73.915841,40.7076317,1
1016,-74.0048609,40.7416452,1
1017,-73.85104,40.8319276,2
1018,-73.8360419,40.6903524,0
1019,-73.9890086,40.6276764,1
1020,-73.9744105,40.732593,1
1021,-73.8723729,40.7424529,0
1022,-73.9338317,40.7516035,2
1023,-73.7576813,40.702239,0
1024,-73.9389911,40.816662,2
1025,-73.8371776,40.6844967,0
1026,-73.7582951,40.74084,0
1027,-73.9665842,40.7615508,2
1028,-73.8839372,40.7476308,2
1029,-73.9084987,40.8538162,2
1030,-73.8847289,40.832334,2
1031,-73.9449951,40.8084473,2
1032,-73.9153111,40.6647936,1
1033,-73.8497345,40.8835566,2
1034,-73.9379121,40.8036981,2
1035,-73.8363289,40.6806693,0
1036,-73.8703757,40.7469877,0
1037,-73.9038023,40.7019625,0
1038,-73.8910863,40.6683909,0
1039,-73.9581766,40.7334254,1
1040,-73.955197,40.6946875,1
1041,-73.814677,40.6655758,0
1042,-73.9596347,40.5779945,1
1043,-73.8798401,40.748063,2
1044,-73.9693348,40.7852936,2
1045,-73.7676685,40.7569079,0
1046,-73.8590554,40.8334144,2
1047,-73.9588624,40.7681193,2
1048,-73.9762114,40.5798272,1
1049,-73.7804303,40.6851188,0
1050,-73.7620421,40.6889579,0
1051,-73.989131,40.6064564,1
1052,-73.9099811,40.8856586,2
1053,-73.9400667,40.7896243,2
1054,-73.9702587,40.7622874,2
1055,-73.8734816,40.8788559,2
1056,-73.9907288,40.6930489,1
1057,-74.0083661,40.7503074,1
1058,-73.9202836,40.7628236,2
1059,-73.9894289,40.7261864,1
1060,-73.9554123,40.690908,1
1061,-73.9948425,40.7502939,1
1062,-73.9084419,40.8452115,2
1063,-73.7352785,40.7709103,0
1064,-73.9421411,40.8378034,2
1065,-73.9861571,40.6890192,1
1066,-74.0052902,40.740023,1
1067,-73.9316013,40.8323165,2
1068,-73.9418348,40.7169223,1
1069,-73.8460949,40.68424,0
1070,-74.1063991,40.581161,1
1071,-73.8159479,40.7066287,0
1072,-74.006972,40.7416259,1
1073,-73.9643026,40.8023726,2
1074,-73.9699144,40.7972169,2
1075,-73.9398113,40.6607852,1
1076,-73.9280595,40.8662004,2
1077,-73.9316013,40.8323165,2
1078,-73.9460279,40.7954625,2
1079,-74.1237223,40.6043949,1
1080,-73.9342674,40.69409,1
1081,-73.9607309,40.6054703,1
1082,-74.0277916,40.6314641,1
1083,-73.9504508,40.8264277,2
1084,-73.8044909,40.6961687,0
1085,-73.8185033,40.8252004,2
1086,-73.8847976,40.6841507,0
1087,-73.9166193,40.641947,1
1088,-73.897569,40.829423,2
1089,-73.9377806,40.8284993,2
1090,-73.9188491,40.6987573,1
1091,-73.7297249,40.7302393,0
1092,-73.8578509,40.8982537,2
1093,-74.131804,40.6210193,1
1094,-73.9225436,40.6819344,1
1095,-73.974959,40.5789211,1
1096,-73.8605559,40.7554383,0
1097,-73.944623,40.6869042,1
1098,-73.952678,40.6770266,1
1099,-73.8200424,40.6916433,0
1100,-73.9547959,40.6108205,1
1101,-73.8795264,40.7599172,2
1102,-73.9440024,40.6529729,1
1103,-74.0151603,40.6471227,1
1104,-73.9209829,40.6449749,1
1105,-73.9555646,40.8194253,2
1106,-73.8635562,40.8378662,2
1107,-74.0005848,40.7576938,1
1108,-73.9072612,40.745887,2
1109,-73.8829509,40.828303,2
1110,-73.8181865,40.6898919,0
1111,-73.9574886,40.7090791,1
1112,-73.9338933,40.7113352,1
1113,-73.9588584,40.698677,1
1114,-73.8629598,40.8344209,2
1115,-73.8844298,40.8443803,2
1116,-73.9507904,40.7237719,1
1117,-73.9473957,40.6732722,1
1118,-73.9207649,40.7375723,2
1119,-73.9493013,40.8127256,2
1120,-73.9059361,40.8255299,2
1121,-73.8432315,40.6737483,0
1122,-73.852806,40.6968445,0
1123,-73.8460949,40.68424,0
1124,-73.9005944,40.7126973,0
1125,-73.9691283,40.5997335,1
1126,-73.8904211,40.8231448,2
1127,-73.8854565,40.7035871,0
1128,-73.9525305,40.8032165,2
1129,-73.9257477,40.6602775,1
1130,-73.8301393,40.7595695,0
1131,-73.9862735,40.5788242,1
1132,-74.0011515,40.762025,2
1133,-73.8300332,40.8421776,2
1134,-73.886316,40.8065517,2
1135,-73.9861232,40.6614699,1
1136,-73.9858588,40.6165212,1
1137,-74.0023315,40.7502089,1
1138,-73.9440837,40.809693,2
1139,-73.9964024,40.6690078,1
1140,-73.791081,40.7416232,0
1141,-73.8259543,40.860948,2
1142,-73.9053871,40.6678546,1
1143,-73.9799352,40.7547827,2
1144,-73.9550751,40.7043106,1
1145,-73.9617203,40.7203204,1
1146,-74.1522826,40.5673935,1
1147,-73.8810025,40.7418418,0
1148,-73.9362259,40.7578079,2
1149,-73.7943714,40.6869122,0
1150,-73.8266015,40.68343,0
1151,-74.1269537,40.572752,1
1152,-73.9129005,40.8352983,2
1153,-73.9520171,40.7988329,2
1154,-73.9870157,40.7610362,2
1155,-73.8234779,40.6920631,0
1156,-73.9144963,40.8055605,2
1157,-73.7711976,40.7130865,0
1158,-73.9765366,40.7507747,2
1159,-73.7890744,40.6903857,0
1160,-73.9443222,40.7880564,2
1161,-73.7502196,40.7011663,0
1162,-73.9276313,40.8377101,2
1163,-73.9707293,40.7673928,2
1164,-73.8920315,40.8171079,2
1165,-73.9849297,40.6315982,1
1166,-74.000072,40.6204828,1
1167,-73.9787516,40.7199351,1
1168,-73.9015132,40.7036651,0
1169,-73.8596479,40.6844549,0
1170,-73.7629282,40.7612459,0
1171,-73.8583153,40.6667907,0
1172,-73.9605786,40.7110373,1
1173,-73.8545649,40.7005934,0
1174,-73.7729191,40.7053991,0
1175,-73.8667979,40.8613373,2
1176,-74.0958759,40.5709706,1
1177,-73.9678754,40.8013526,2
1178,-73.829653,40.7055437,0
1179,-73.9452966,40.8283988,2
1180,-73.8991212,40.8256971,2
1181,-73.7622912,40.6909209,0
1182,-73.9452966,40.8283988,2
1183,-73.9617203,40.7203204,1
1184,-73.757631,40.6664524,0
1185,-74.0132627,40.7087321,1
1186,-73.8800407,40.8952213,2
1187,-73.9561419,40.694578,1
1188,-73.7734681,40.67972,0
1189,-73.791744,40.7257899,0
1190,-73.7833817,40.7577537,0
1191,-74.0755049,40.6396523,1
1192,-73.9812022,40.5755654,1
1193,-73.9532221,40.7083529,1
1194,-73.8570589,40.6895735,0
1195,-73.9428634,40.8215413,2
1196,-73.8783421,40.7482233,0
1197,-73.8070357,40.6903514,0
1198,-73.9197094,40.6073017,1
1199,-73.9741053,40.6359825,1
1200,-74.0067388,40.7544905,1
1201,-73.7872073,40.7387149,0
1202,-74.0827948,40.5966254,1
1203,-73.8866994,40.8189912,2
1204,-73.9781533,40.6302824,1
1205,-73.9661497,40.5866702,1
1206,-73.9077366,40.6579423,1
1207,-73.9237252,40.8119786,2
1208,-73.7750038,40.733205,0
1209,-73.9830707,40.7306541,1
1210,-73.9676048,40.756133,2
1211,-73.9569401,40.7707535,2
1212,-73.8101829,40.7007703,0
1213,-73.9582726,40.8106267,2
1214,-73.9622041,40.5795709,1
1215,-74.0035102,40.7205573,1
1216,-73.9798631,40.7906152,2
1217,-73.8108784,40.6755195,0
1218,-73.8890412,40.7709167,2
1219,-73.9075851,40.8843887,2
1220,-73.884854,40.7475356,2
1221,-74.0046358,40.7213532,1
1222,-74.0028842,40.6769155,1
1223,-73.9473705,40.8102764,2
1224,-73.9186164,40.8155241,2
1225,-74.1194707,40.6293935,1
1226,-73.911481,40.7614009,2
1227,-73.9804621,40.6812232,1
1228,-74.0137542,40.7136919,1
1229,-73.9749344,40.7500991,2
1230,-73.9193784,40.8605269,2
1231,-73.8747411,40.8341296,2
1232,-73.9845951,40.7541768,2
1233,-73.9056562,40.8777065,2
1234,-73.9928041,40.7429104,1
1235,-73.9420676,40.7147294,1
1236,-73.9796099,40.5794435,1
1237,-73.8455737,40.7894348,2
1238,-73.8460949,40.68424,0
1239,-73.9200454,40.8079057,2
1240,-73.9041813,40.812126,2
1241,-73.7426784,40.751615,0
1242,-73.938129,40.8229332,2
1243,-73.9498444,40.6768744,1
1244,-73.9579119,40.8212926,2
1245,-73.8007757,40.6843489,0
1246,-73.9447234,40.7832478,2
1247,-73.9751095,40.7353901,1
1248,-73.9725262,40.6471122,1
1249,-73.9494698,40.7050191,1
1250,-73.9271346,40.6213573,1
1251,-73.8829986,40.7477341,2
1252,-73.7697441,40.6837777,0
1253,-73.8194167,40.607122,0
1254,-73.8710743,40.7608056,2
1255,-73.8296055,40.6973285,0
1256,-73.7354925,40.7706748,0
1257,-73.96236,40.7948514,2
1258,-73.8931277,40.883679,2
1259,-74.1313095,40.5747508,1
1260,-73.937687,40.8011399,2
1261,-73.8650829,40.7301124,0
1262,-74.0079578,40.7468134,1
1263,-73.9928968,40.7199725,1
1264,-73.779064,40.7503319,0
1265,-73.8545649,40.7005934,0
1266,-73.983213,40.6959932,1
1267,-74.0042527,40.7101656,1
1268,-73.9269456,40.8203823,2
1269,-73.9665842,40.7615508,2
1270,-74.0030447,40.7180266,1
1271,-73.9322699,40.6973167,1
1272,-73.9978061,40.736035,1
1273,-73.9320898,40.6582338,1
1274,-73.9833381,40.7149321,1
1275,-73.9476012,40.6595868,1
1276,-73.9007305,40.7739274,2
1277,-73.9294811,40.7461882,2
1278,-73.7949963,40.688917,0
1279,-73.9502515,40.6725296,1
1280,-73.9924897,40.7150813,1
1281,-73.8911253,40.8454106,2
1282,-73.8323919,40.7523184,0
1283,-73.881575,40.6390535,0
1284,-73.8488335,40.6881494,0
1285,-73.977196,40.7643229,2
1286,-73.8864392,40.7216514,0
1287,-73.9917423,40.6909932,1
1288,-73.9158493,40.7696329,2
1289,-73.9533863,40.659227,1
1290,-73.7707754,40.6669624,0
1291,-73.7830252,40.7331298,0
1292,-74.0043723,40.7194676,1
1293,-73.9917667,40.6108455,1
1294,-74.1270566,40.6287211,1
1295,-73.8919289,40.8246558,2
1296,-73.931774,40.8542029,2
1297,-73.9343912,40.6636039,1
1298,-73.809689,40.7057457,0
1299,-73.8009367,40.6944252,0
1300,-73.7933174,40.6977604,0
1301,-73.7925831,40.6833902,0
1302,-73.9259293,40.8278116,2
1303,-74.0034462,40.738755,1
1304,-73.8355565,40.7073282,0
1305,-73.8858017,40.7631514,2
1306,-73.754748,40.7192174,0
1307,-73.8836061,40.7615106,2
1308,-73.8153776,40.6664306,0
1309,-73.9192394,40.8172207,2
1310,-73.8710016,40.822562,2
1311,-73.9484129,40.6399867,1
1312,-73.8288643,40.6938306,0
1313,-73.899792,40.6442255,1
1314,-73.8323691,40.7083254,0
1315,-73.8926861,40.8323444,2
1316,-73.9516499,40.643065,1
1317,-73.9010492,40.7076693,0
1318,-73.8745815,40.73477,0
1319,-73.9280595,40.8662004,2
1320,-73.9002685,40.7063567,0
1321,-73.9763154,40.6825097,1
1322,-73.9907077,40.6891376,1
1323,-73.8478637,40.7876593,2
1324,-73.8212505,40.6996983,0
1325,-73.8212505,40.6996983,0
1326,-73.8103234,40.6906643,0
1327,-74.1633952,40.5533166,1
1328,-73.852806,40.6968445,0
1329,-74.0047875,40.7236259,1
1330,-73.9866782,40.7339784,1
1331,-73.9719069,40.757125,2
1332,-73.9444984,40.7152274,1
1333,-73.8548791,40.9008519,2
1334,-74.1302344,40.5698388,1
1335,-74.0736408,40.612417,1
1336,-73.8888848,40.8603808,2
1337,-73.7547194,40.6906992,0
1338,-73.9926138,40.7020602,1
1339,-73.9873883,40.5851593,1
1340,-73.9550386,40.7691197,2
1341,-73.9408591,40.8083355,2
1342,-73.897427,40.8441785,2
1343,-73.7926578,40.6825669,0
1344,-73.7932546,40.6854362,0
1345,-73.863302,40.6854145,0
1346,-73.9555646,40.8194253,2
1347,-73.8631345,40.830304,2
1348,-74.0304832,40.616518,1
1349,-73.8259432,40.7643501,0
1350,-73.8132252,40.7026252,0
1351,-73.9106129,40.8192235,2
1352,-73.9168429,40.7429437,2
1353,-73.9196004,40.8533332,2
1354,-73.9368131,40.5839651,1
1355,-73.9069954,40.8483229,2
1356,-73.8860957,40.8276556,2
1357,-74.0979716,40.5641123,1
1358,-73.8639204,40.6739421,0
1359,-73.9574045,40.6091307,1
1360,-73.9938142,40.7466186,1
1361,-74.0119963,40.6470298,1
1362,-73.8928519,40.861831,2
1363,-73.9314554,40.6652326,1
1364,-73.8844667,40.845986,2
1365,-73.8282846,40.6906979,0
1366,-73.8106908,40.7251145,0
1367,-73.9910308,40.6998478,1
1368,-73.90971,40.7497536,2
1369,-73.9234891,40.8319738,2
1370,-73.9576249,40.7159274,1
1371,-74.1480985,40.5569028,1
1372,-73.8633251,40.748072,0
1373,-73.8961762,40.8466586,2
1374,-73.9947093,40.7453835,1
1375,-73.9740952,40.6433056,1
1376,-73.9589963,40.5917841,1
1377,-73.9141573,40.849967,2
1378,-73.9857652,40.7177239,1
1379,-73.8175642,40.6656161,0
1380,-73.8144519,40.8177695,2
1381,-73.9184779,40.7073811,1
1382,-74.1097619,40.5704668,1
1383,-73.8957945,40.8642161,2
1384,-73.9596868,40.8137781,2
1385,-73.947563,40.6714882,1
1386,-73.8868337,40.8653906,2
1387,-74.1036882,40.5765028,1
1388,-73.8866847,40.757586,2
1389,-73.9176128,40.7390961,2
1390,-73.9838236,40.7654191,2
1391,-73.9991088,40.7316269,1
1392,-73.9563855,40.6750491,1
1393,-73.8076794,40.7609587,0
1394,-73.8617163,40.8171743,2
1395,-73.9643903,40.8073378,2
1396,-73.8387529,40.866574,2
1397,-73.9379813,40.8186514,2
1398,-73.9112306,40.6730798,1
1399,-73.9493728,40.7140658,1
1400,-73.8103344,40.7552705,0
1401,-73.8609985,40.7578241,0
1402,-73.783825,40.7079288,0
1403,-73.9406657,40.8347313,2
1404,-74.1395146,40.547831,1
1405,-73.9893906,40.7405908,1
1406,-73.9803395,40.7304423,1
1407,-73.9226784,40.8268488,2
1408,-73.8448206,40.7236339,0
1409,-73.8611145,40.8355193,2
1410,-74.1627224,40.5607752,1
1411,-74.0201514,40.6355664,1
1412,-73.9494635,40.822689,2
1413,-73.8624706,40.7301807,0
1414,-73.9084987,40.8538162,2
1415,-73.9804117,40.7425878,1
1416,-73.7386331,40.7707615,0
1417,-73.959265,40.7592841,2
1418,-73.9944266,40.7169671,1
1419,-73.9931557,40.7628071,2
1420,-73.9639998,40.5876412,1
1421,-73.8850947,40.7439732,2
1422,-73.8369269,40.6941415,0
1423,-73.8573087,40.7396822,0
1424,-73.787862,40.7518471,0
1425,-73.9280595,40.8662004,2
1426,-73.8371988,40.5798131,0
1427,-73.8949323,40.8653544,2
1428,-73.9354154,40.7449621,2
1429,-73.9550751,40.7043106,1
1430,-73.9421216,40.7979446,2
1431,-73.9421216,40.7979446,2
1432,-74.0840681,40.5954964,1
1433,-73.9596501,40.8087525,2
1434,-73.9879256,40.7597902,2
1435,-73.9053253,40.81547,2
1436,-73.8672097,40.6913149,0
1437,-73.9224924,40.8624119,2
1438,-74.1126115,40.5676287,1
1439,-73.896614,40.8859548,2
1440,-73.9377345,40.7928151,2
1441,-73.9586895,40.8024695,2
1442,-73.8304741,40.8691175,2
1443,-73.9478974,40.6679201,1
1444,-74.0852059,40.6293142,1
1445,-73.9828775,40.7667145,2
1446,-73.9262198,40.8167588,2
1447,-73.7947294,40.7100129,0
1448,-73.993711,40.5780014,1
1449,-73.9466746,40.6509486,1
1450,-73.9751095,40.7353901,1
1451,-74.0018831,40.7193963,1
1452,-73.8836235,40.8672566,2
1453,-73.9787861,40.7476845,1
1454,-73.9970084,40.7422271,1
1455,-73.9988418,40.730669,1
1456,-73.8010058,40.5891077,0
1457,-73.8112563,40.7700086,0
1458,-73.8446926,40.5772982,0
1459,-73.9166193,40.641947,1
1460,-73.8873378,40.7449415,2
1461,-73.996839,40.7373607,1
1462,-73.9525305,40.8032165,2
1463,-73.8103234,40.6906643,0
1464,-73.8623074,40.685169,0
1465,-73.9743798,40.5871993,1
1466,-73.802297,40.7209365,0
1467,-73.9927005,40.6344673,1
1468,-73.8865998,40.83928,2
1469,-73.8949471,40.8491057,2
1470,-73.9599419,40.5819581,1
1471,-73.9754511,40.7189463,1
1472,-73.7546683,40.6977476,0
1473,-73.9820102,40.7432633,1
1474,-73.9875432,40.7198321,1
1475,-73.7585711,40.6726384,0
1476,-73.9953279,40.7250834,1
1477,-73.9047866,40.8789244,2
1478,-73.8942703,40.8292114,2
1479,-73.7708189,40.6690156,0
1480,-73.9523062,40.8238869,2
1481,-73.9159416,40.8395521,2
1482,-73.9628969,40.7192284,1
1483,-73.8628244,40.682735,0
1484,-73.936554,40.5876183,1
1485,-73.9568264,40.8126106,2
1486,-73.9253736,40.8625812,2
1487,-73.8606368,40.747819,0
1488,-73.953013,40.8258194,2
1489,-73.859593,40.6745572,0
1490,-73.7318542,40.7489279,0
1491,-74.0029374,40.6588768,1
1492,-73.7658688,40.6825704,0
1493,-73.9246479,40.8107277,2
1494,-73.8203108,40.6723589,0
1495,-73.9487856,40.7974839,2
1496,-73.8159937,40.6756815,0
1497,-73.930381,40.6517331,1
1498,-73.9989715,40.7446288,1
1499,-73.9084644,40.7552915,2
1500,-73.8209867,40.8382472,2
1501,-73.867181,40.6604526,0
1502,-73.996839,40.7373607,1
1503,-73.9575944,40.729879,1
1504,-73.7343092,40.6537035,0
1505,-73.9113201,40.7196229,2
1506,-74.0034365,40.6206941,1
1507,-73.9534384,40.7910851,2
1508,-73.9531302,40.71076,1
1509,-73.9669612,40.6056754,1
1510,-73.9893124,40.6655654,1
1511,-73.8513801,40.8333663,2
1512,-73.9744569,40.7622939,2
1513,-73.9885593,40.7691169,2
1514,-73.8952779,40.815755,2
1515,-73.8829509,40.828303,2
1516,-73.8812156,40.7640141,2
1517,-73.9569568,40.6611799,1
1518,-74.0044171,40.7422847,1
1519,-73.9587761,40.7268904,1
1520,-73.9890171,40.5761593,1
1521,-73.9273161,40.8185601,2
1522,-73.9847045,40.7023531,1
1523,-73.9266245,40.8200253,2
1524,-73.9313928,40.8137456,2
1525,-73.8916479,40.659932,0
1526,-73.9997191,40.6054825,1
1527,-73.8420568,40.7282908,0
1528,-73.9598908,40.7030333,1
1529,-73.991024,40.7236503,1
1530,-73.8930184,40.6796078,0
1531,-73.8183565,40.7664683,0
1532,-73.952875,40.576883,1
1533,-74.0871509,40.5793574,1
1534,-73.9288573,40.6374565,1
1535,-73.9941612,40.7410276,1
1536,-73.8797696,40.8311405,2
1537,-73.7975363,40.6777393,0
1538,-73.9881756,40.7747353,2
1539,-74.0202788,40.6280621,1
1540,-74.0883648,40.5907529,1
1541,-73.9414545,40.7474493,2
1542,-73.8036933,40.7625055,0
1543,-73.8525131,40.7297758,0
1544,-73.9521255,40.8088622,2
1545,-73.9799352,40.7547827,2
1546,-73.858331,40.6967444,0
1547,-73.983731,40.7604566,2
1548,-73.9305481,40.7612219,2
1549,-73.9538756,40.7125169,1
1550,-73.9511173,40.7109568,1
1551,-73.9596768,40.5917075,1
1552,-73.9118074,40.6975554,1
1553,-74.006248,40.7170768,1
1554,-73.9708633,40.6262377,1
1555,-73.9062406,40.824822,2
1556,-73.9735076,40.7437832,1
1557,-73.9337142,40.8442462,2
1558,-73.9762114,40.5798272,1
1559,-73.9188973,40.7421876,2
1560,-73.9107412,40.6696841,1
1561,-73.8986871,40.8308375,2
1562,-73.8847089,40.7437944,2
1563,-73.9370159,40.6323121,1
1564,-73.8186788,40.6812604,0
1565,-73.9677858,40.6879835,1
1566,-73.910489,40.8307375,2
1567,-73.9598255,40.8054342,2
1568,-74.1668892,40.5604755,1
1569,-73.8968698,40.7489935,2
1570,-73.9582575,40.5986294,1
1571,-73.8873051,40.738645,0
1572,-73.85104,40.8319276,2
1573,-73.8859644,40.8367707,2
1574,-73.7533553,40.6022727,0
1575,-73.9223863,40.804696,2
1576,-73.867464,40.7574419,0
1577,-73.8937353,40.7546805,2
1578,-73.8437256,40.6767381,0
1579,-73.9969136,40.7627496,2
1580,-73.8049531,40.6959582,0
1581,-73.8501144,40.7407243,0
1582,-73.9720063,40.6322738,1
1583,-73.9495828,40.6796356,1
1584,-74.0011515,40.762025,2
1585,-73.9340839,40.6498688,1
1586,-73.7568704,40.6931713,0
1587,-73.991024,40.7236503,1
1588,-73.9499726,40.5973772,1
1589,-74.0898783,40.5890362,1
1590,-73.9588737,40.8200056,2
1591,-73.7629282,40.7612459,0
1592,-73.976609,40.5753038,1
1593,-73.8234023,40.7015324,0
1594,-73.8280776,40.6660852,0
1595,-73.9739693,40.7629663,2
1596,-73.9349338,40.5840327,1
1597,-73.9080899,40.6761899,1
1598,-73.9894015,40.762859,2
1599,-73.8941719,40.6365927,1
1600,-73.9529911,40.5858119,1
1601,-73.7986849,40.699716,0
1602,-73.839324,40.7229732,0
1603,-74.0033798,40.7108271,1
1604,-73.9752963,40.6209138,1
1605,-73.9600379,40.608031,1
1606,-74.0113484,40.7149081,1
1607,-73.9624487,40.6631828,1
1608,-73.9988646,40.6627909,1
1609,-73.9550764,40.8200975,2
1610,-73.9822554,40.7573878,2
1611,-73.9502553,40.6190832,1
1612,-73.8291056,40.6827228,0
1613,-73.9472242,40.8308453,2
1614,-73.9503486,40.8131597,2
1615,-73.8194359,40.7651388,0
1616,-73.8300825,40.7139131,0
1617,-73.9759285,40.7955275,2
1618,-73.9530258,40.8025332,2
1619,-73.8568647,40.7263229,0
1620,-73.9550998,40.7105878,1
1621,-73.9988131,40.7230221,1
1622,-74.0166846,40.7047985,1
1623,-73.8411794,40.8285193,2
1624,-74.1122097,40.5812652,1
1625,-73.9557404,40.7452516,2
